sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
GO,2019,7,239,24257756.55,2019-07-01 00:00:00
GO,2019,7,249,46220681.4,2019-07-01 00:00:00
GO,2019,7,399,1449921840.05,2019-07-01 00:00:00
GO,2019,7,409,140466290.18,2019-07-01 00:00:00
GO,2019,7,419,27497456.42,2019-07-01 00:00:00
GO,2019,7,429,40842320.48,2019-07-01 00:00:00
GO,2019,7,439,14961608.45,2019-07-01 00:00:00
GO,2019,7,499,223767675.53,2019-07-01 00:00:00
GO,2019,7,999,1673689515.58,2019-07-01 00:00:00
GO,2019,8,119,27619107.33,2019-08-01 00:00:00
GO,2019,8,129,255869722.02,2019-08-01 00:00:00
GO,2019,8,131,238287860.23,2019-08-01 00:00:00
GO,2019,8,132,208692175.01,2019-08-01 00:00:00
GO,2019,8,133,33970009.01,2019-08-01 00:00:00
GO,2019,8,134,69585732.9,2019-08-01 00:00:00
GO,2019,8,135,4447696.82,2019-08-01 00:00:00
GO,2019,8,139,554983473.97,2019-08-01 00:00:00
GO,2019,8,211,2765153.19,2019-08-01 00:00:00
GO,2019,8,212,172851494.85,2019-08-01 00:00:00
GO,2019,8,219,175616648.04,2019-08-01 00:00:00
GO,2019,8,221,142200424.33,2019-08-01 00:00:00
GO,2019,8,222,199405368.63,2019-08-01 00:00:00
GO,2019,8,229,341605792.96,2019-08-01 00:00:00
GO,2019,8,239,12450729.36,2019-08-01 00:00:00
GO,2019,8,249,46774440.61,2019-08-01 00:00:00
GO,2019,8,399,1414919914.29,2019-08-01 00:00:00
GO,2019,8,409,137098895.33,2019-08-01 00:00:00
GO,2019,8,419,40370107.29,2019-08-01 00:00:00
GO,2019,8,429,41745150.27,2019-08-01 00:00:00
GO,2019,8,439,15863364.24,2019-08-01 00:00:00
GO,2019,8,499,235077517.13,2019-08-01 00:00:00
GO,2019,8,999,1649997431.42,2019-08-01 00:00:00
GO,2019,9,119,30137447.74,2019-09-01 00:00:00
GO,2019,9,129,274644609.55,2019-09-01 00:00:00
GO,2019,9,131,242893991.19,2019-09-01 00:00:00
GO,2019,9,132,207808985.81,2019-09-01 00:00:00
GO,2019,9,133,32577098.69,2019-09-01 00:00:00
GO,2019,9,134,71998803.57,2019-09-01 00:00:00
GO,2019,9,135,4142635.32,2019-09-01 00:00:00
GO,2019,9,139,559421514.58,2019-09-01 00:00:00
GO,2019,9,211,1920680.92,2019-09-01 00:00:00
GO,2019,9,212,179698745.06,2019-09-01 00:00:00
GO,2019,9,219,181619425.98,2019-09-01 00:00:00
GO,2019,9,221,141732506.47,2019-09-01 00:00:00
GO,2019,9,222,216608699.71,2019-09-01 00:00:00
GO,2019,9,229,358341206.18,2019-09-01 00:00:00
GO,2019,9,239,11023513.05,2019-09-01 00:00:00
GO,2019,9,249,45598968.47,2019-09-01 00:00:00
GO,2019,9,399,1460786685.55,2019-09-01 00:00:00
GO,2019,9,409,172733281.58,2019-09-01 00:00:00
GO,2019,9,419,30271186.12,2019-09-01 00:00:00
GO,2019,9,429,41552460.97,2019-09-01 00:00:00
GO,2019,9,439,15791737.45,2019-09-01 00:00:00
GO,2019,9,499,260348666.12,2019-09-01 00:00:00
GO,2019,9,999,1721135351.67,2019-09-01 00:00:00
GO,2020,1,119,29609608.36,2020-01-01 00:00:00
GO,2020,1,129,281920768.14,2020-01-01 00:00:00
GO,2020,1,131,262342909.47,2020-01-01 00:00:00
GO,2020,1,132,271094316.22,2020-01-01 00:00:00
GO,2020,1,133,29547299.45,2020-01-01 00:00:00
GO,2020,1,134,78208512.88,2020-01-01 00:00:00
GO,2020,1,135,3740953.09,2020-01-01 00:00:00
GO,2020,1,139,644933991.11,2020-01-01 00:00:00
GO,2020,1,211,2021145.75,2020-01-01 00:00:00
GO,2020,1,212,175965232.24,2020-01-01 00:00:00
GO,2020,1,219,177986377.99,2020-01-01 00:00:00
GO,2020,1,221,132694898.84,2020-01-01 00:00:00
GO,2020,1,222,239980155.07,2020-01-01 00:00:00
GO,2020,1,229,372675053.91,2020-01-01 00:00:00
GO,2020,1,239,13642551.82,2020-01-01 00:00:00
GO,2020,1,249,45327177.08,2020-01-01 00:00:00
GO,2020,1,399,1566095528.41,2020-01-01 00:00:00
GO,2020,1,409,80394971.1,2020-01-01 00:00:00
GO,2020,1,419,23145777.85,2020-01-01 00:00:00
GO,2020,1,429,40748762.65,2020-01-01 00:00:00
GO,2020,1,439,16673566.11,2020-01-01 00:00:00
GO,2020,1,499,160963077.71,2020-01-01 00:00:00
GO,2020,1,999,1727058606.12,2020-01-01 00:00:00
GO,2020,10,119,40793877.72,2020-10-01 00:00:00
GO,2020,10,129,325360189.44,2020-10-01 00:00:00
GO,2020,10,131,322327158.85,2020-10-01 00:00:00
GO,2020,10,132,247880941.86,2020-10-01 00:00:00
GO,2020,10,133,36010389.38,2020-10-01 00:00:00
GO,2020,10,134,74640697.2,2020-10-01 00:00:00
GO,2020,10,135,4864076.62,2020-10-01 00:00:00
GO,2020,10,139,685723263.91,2020-10-01 00:00:00
GO,2020,10,211,1607177.25,2020-10-01 00:00:00
GO,2020,10,212,192176877.22,2020-10-01 00:00:00
GO,2020,10,219,193784054.47,2020-10-01 00:00:00
GO,2020,10,221,156430152.54,2020-10-01 00:00:00
GO,2020,10,222,208835495.88,2020-10-01 00:00:00
GO,2020,10,229,365265648.42,2020-10-01 00:00:00
GO,2020,10,239,9248107.03,2020-10-01 00:00:00
GO,2020,10,249,54862687.27,2020-10-01 00:00:00
GO,2020,10,399,1675037828.26,2020-10-01 00:00:00
GO,2020,10,409,213872836.07,2020-10-01 00:00:00
GO,2020,10,419,36153780.91,2020-10-01 00:00:00
GO,2020,10,429,48192511.11,2020-10-01 00:00:00
GO,2020,10,439,16949810.47,2020-10-01 00:00:00
GO,2020,10,499,315168938.56,2020-10-01 00:00:00
GO,2020,10,999,1990206766.82,2020-10-01 00:00:00
GO,2020,11,119,35540740.93,2020-11-01 00:00:00
GO,2020,11,129,341208128.01,2020-11-01 00:00:00
GO,2020,11,131,331537279.75,2020-11-01 00:00:00
GO,2020,11,132,258796228.08,2020-11-01 00:00:00
GO,2020,11,133,38488635.32,2020-11-01 00:00:00
GO,2020,11,134,75388307.07,2020-11-01 00:00:00
GO,2020,11,135,6432942.17,2020-11-01 00:00:00
GO,2020,11,139,710643392.39,2020-11-01 00:00:00
GO,2020,11,211,2382639.78,2020-11-01 00:00:00
GO,2020,11,212,218823963.25,2020-11-01 00:00:00
GO,2020,11,219,221206603.03,2020-11-01 00:00:00
GO,2020,11,221,160961927.64,2020-11-01 00:00:00
GO,2020,11,222,201084329.74,2020-11-01 00:00:00
GO,2020,11,229,362046257.38,2020-11-01 00:00:00
GO,2020,11,239,9043354.82,2020-11-01 00:00:00
GO,2020,11,249,62808336.05,2020-11-01 00:00:00
GO,2020,11,399,1742496812.61,2020-11-01 00:00:00
GO,2020,11,409,259725385.07,2020-11-01 00:00:00
GO,2020,11,419,38012663.99,2020-11-01 00:00:00
GO,2020,11,429,48076915.2,2020-11-01 00:00:00
GO,2020,11,439,19293375.76,2020-11-01 00:00:00
GO,2020,11,499,365108340.02,2020-11-01 00:00:00
GO,2020,11,999,2107605152.63,2020-11-01 00:00:00
GO,2020,2,119,23488051.75,2020-02-01 00:00:00
GO,2020,2,129,241762344.95,2020-02-01 00:00:00
GO,2020,2,131,247632006,2020-02-01 00:00:00
GO,2020,2,132,213425013.6,2020-02-01 00:00:00
GO,2020,2,133,27261433.77,2020-02-01 00:00:00
GO,2020,2,134,71123113.41,2020-02-01 00:00:00
GO,2020,2,135,3253992.14,2020-02-01 00:00:00
GO,2020,2,139,562695558.92,2020-02-01 00:00:00
GO,2020,2,211,2839762.27,2020-02-01 00:00:00
GO,2020,2,212,182715377.26,2020-02-01 00:00:00
GO,2020,2,219,185555139.53,2020-02-01 00:00:00
GO,2020,2,221,126774071.08,2020-02-01 00:00:00
GO,2020,2,222,201585105.5,2020-02-01 00:00:00
GO,2020,2,229,328359176.58,2020-02-01 00:00:00
GO,2020,2,239,10933610.86,2020-02-01 00:00:00
GO,2020,2,249,39362965.76,2020-02-01 00:00:00
GO,2020,2,399,1392156848.35,2020-02-01 00:00:00
GO,2020,2,409,91775112.41,2020-02-01 00:00:00
GO,2020,2,419,23355028.71,2020-02-01 00:00:00
GO,2020,2,429,42936638.83,2020-02-01 00:00:00
GO,2020,2,439,15989295.72,2020-02-01 00:00:00
GO,2020,2,499,174056075.67,2020-02-01 00:00:00
GO,2020,2,999,1566212924.02,2020-02-01 00:00:00
GO,2020,3,119,25606177.4,2020-03-01 00:00:00
GO,2020,3,129,233671101.85,2020-03-01 00:00:00
GO,2020,3,131,237543723.41,2020-03-01 00:00:00
GO,2020,3,132,190608808.44,2020-03-01 00:00:00
GO,2020,3,133,27766018.88,2020-03-01 00:00:00
GO,2020,3,134,73471665.1,2020-03-01 00:00:00
GO,2020,3,135,2785345.31,2020-03-01 00:00:00
GO,2020,3,139,532175561.14,2020-03-01 00:00:00
GO,2020,3,211,1430295.1,2020-03-01 00:00:00
GO,2020,3,212,186129970.54,2020-03-01 00:00:00
GO,2020,3,219,187560265.64,2020-03-01 00:00:00
GO,2020,3,221,124923004.58,2020-03-01 00:00:00
GO,2020,3,222,210643613.64,2020-03-01 00:00:00
GO,2020,3,229,335566618.22,2020-03-01 00:00:00
GO,2020,3,239,6814166.97,2020-03-01 00:00:00
GO,2020,3,249,42070323.88,2020-03-01 00:00:00
GO,2020,3,399,1363464215.1,2020-03-01 00:00:00
GO,2020,3,409,108627323.79,2020-03-01 00:00:00
GO,2020,3,419,24733074.75,2020-03-01 00:00:00
GO,2020,3,429,38996628.6,2020-03-01 00:00:00
GO,2020,3,439,14581112.86,2020-03-01 00:00:00
GO,2020,3,499,186938140,2020-03-01 00:00:00
GO,2020,3,999,1550402355.1,2020-03-01 00:00:00
GO,2020,4,119,26215531.95,2020-04-01 00:00:00
GO,2020,4,129,225073525.92,2020-04-01 00:00:00
GO,2020,4,131,228615168.93,2020-04-01 00:00:00
GO,2020,4,132,135856202.32,2020-04-01 00:00:00
GO,2020,4,133,25556388.75,2020-04-01 00:00:00
GO,2020,4,134,76477441.92,2020-04-01 00:00:00
GO,2020,4,135,2734858.26,2020-04-01 00:00:00
GO,2020,4,139,469240060.18,2020-04-01 00:00:00
GO,2020,4,211,1175505.92,2020-04-01 00:00:00
GO,2020,4,212,149477837.78,2020-04-01 00:00:00
GO,2020,4,219,150653343.7,2020-04-01 00:00:00
GO,2020,4,221,131179414.88,2020-04-01 00:00:00
GO,2020,4,222,142984886.65,2020-04-01 00:00:00
GO,2020,4,229,274164301.53,2020-04-01 00:00:00
GO,2020,4,239,8553904.17,2020-04-01 00:00:00
GO,2020,4,249,35652147.82,2020-04-01 00:00:00
GO,2020,4,399,1189552815.27,2020-04-01 00:00:00
GO,2020,4,409,48415551.35,2020-04-01 00:00:00
GO,2020,4,419,24138113.83,2020-04-01 00:00:00
GO,2020,4,429,31587095.86,2020-04-01 00:00:00
GO,2020,4,439,14187268.81,2020-04-01 00:00:00
GO,2020,4,499,118328029.85,2020-04-01 00:00:00
GO,2020,4,999,1307880845.12,2020-04-01 00:00:00
GO,2020,5,119,21483321.63,2020-05-01 00:00:00
GO,2020,5,129,197103931.57,2020-05-01 00:00:00
GO,2020,5,131,205231818.02,2020-05-01 00:00:00
GO,2020,5,132,148620165.96,2020-05-01 00:00:00
GO,2020,5,133,24078497.54,2020-05-01 00:00:00
GO,2020,5,134,69197874.37,2020-05-01 00:00:00
GO,2020,5,135,2291474.35,2020-05-01 00:00:00
GO,2020,5,139,449419830.24,2020-05-01 00:00:00
GO,2020,5,211,639941.26,2020-05-01 00:00:00
GO,2020,5,212,174354068.16,2020-05-01 00:00:00
GO,2020,5,219,174994009.42,2020-05-01 00:00:00
GO,2020,5,221,126564415.86,2020-05-01 00:00:00
GO,2020,5,222,148428755.51,2020-05-01 00:00:00
GO,2020,5,229,274993171.37,2020-05-01 00:00:00
GO,2020,5,239,6806500.57,2020-05-01 00:00:00
GO,2020,5,249,40935535.66,2020-05-01 00:00:00
GO,2020,5,399,1165736300.46,2020-05-01 00:00:00
GO,2020,5,409,56059408.74,2020-05-01 00:00:00
GO,2020,5,419,33206939.18,2020-05-01 00:00:00
GO,2020,5,429,30702272.15,2020-05-01 00:00:00
GO,2020,5,439,13833257.79,2020-05-01 00:00:00
GO,2020,5,499,133801877.86,2020-05-01 00:00:00
GO,2020,5,999,1299538178.32,2020-05-01 00:00:00
GO,2020,6,119,25772810.4,2020-06-01 00:00:00
GO,2020,6,129,246179596.49,2020-06-01 00:00:00
GO,2020,6,131,254082639.77,2020-06-01 00:00:00
GO,2020,6,132,192269127.83,2020-06-01 00:00:00
GO,2020,6,133,29385171.29,2020-06-01 00:00:00
GO,2020,6,134,68146727.7,2020-06-01 00:00:00
GO,2020,6,135,2930564.74,2020-06-01 00:00:00
GO,2020,6,139,546814231.33,2020-06-01 00:00:00
GO,2020,6,211,1493466.61,2020-06-01 00:00:00
GO,2020,6,212,158687927.98,2020-06-01 00:00:00
GO,2020,6,219,160181394.59,2020-06-01 00:00:00
GO,2020,6,221,157665219.89,2020-06-01 00:00:00
GO,2020,6,222,145636503.99,2020-06-01 00:00:00
GO,2020,6,229,303301723.88,2020-06-01 00:00:00
GO,2020,6,239,81704853.57,2020-06-01 00:00:00
GO,2020,6,249,47851259.68,2020-06-01 00:00:00
GO,2020,6,399,1411805869.94,2020-06-01 00:00:00
GO,2020,6,409,84039620.39,2020-06-01 00:00:00
GO,2020,6,419,32739564.44,2020-06-01 00:00:00
GO,2020,6,429,36246799.57,2020-06-01 00:00:00
GO,2020,6,439,16779740.81,2020-06-01 00:00:00
GO,2020,6,499,169805725.21,2020-06-01 00:00:00
GO,2020,6,999,1581611595.15,2020-06-01 00:00:00
GO,2020,7,119,29189995.91,2020-07-01 00:00:00
GO,2020,7,129,282986828.16,2020-07-01 00:00:00
GO,2020,7,131,280794060.36,2020-07-01 00:00:00
GO,2020,7,132,224863434.91,2020-07-01 00:00:00
GO,2020,7,133,33595771.66,2020-07-01 00:00:00
GO,2020,7,134,77528003.99,2020-07-01 00:00:00
GO,2020,7,135,3730011.05,2020-07-01 00:00:00
GO,2020,7,139,620511281.97,2020-07-01 00:00:00
GO,2020,7,211,735094.23,2020-07-01 00:00:00
GO,2020,7,212,149628762.19,2020-07-01 00:00:00
GO,2020,7,219,150363856.42,2020-07-01 00:00:00
GO,2020,7,221,149141678.68,2020-07-01 00:00:00
GO,2020,7,222,161864812.37,2020-07-01 00:00:00
GO,2020,7,229,311006491.05,2020-07-01 00:00:00
GO,2020,7,239,11012865.01,2020-07-01 00:00:00
GO,2020,7,249,57733648.78,2020-07-01 00:00:00
GO,2020,7,399,1462804967.3,2020-07-01 00:00:00
GO,2020,7,409,129307694.97,2020-07-01 00:00:00
GO,2020,7,419,27268676.99,2020-07-01 00:00:00
GO,2020,7,429,37866732.9,2020-07-01 00:00:00
GO,2020,7,439,17514468.28,2020-07-01 00:00:00
GO,2020,7,499,211957573.14,2020-07-01 00:00:00
GO,2020,7,999,1674762540.44,2020-07-01 00:00:00
GO,2020,8,119,34368139.64,2020-08-01 00:00:00
GO,2020,8,129,304457301.83,2020-08-01 00:00:00
GO,2020,8,131,315358876.56,2020-08-01 00:00:00
GO,2020,8,132,241576368.8,2020-08-01 00:00:00
GO,2020,8,133,35963329.07,2020-08-01 00:00:00
GO,2020,8,134,74924168.02,2020-08-01 00:00:00
GO,2020,8,135,6395315.74,2020-08-01 00:00:00
GO,2020,8,139,674218058.19,2020-08-01 00:00:00
GO,2020,8,211,2026945.82,2020-08-01 00:00:00
GO,2020,8,212,160244745.86,2020-08-01 00:00:00
GO,2020,8,219,162271691.68,2020-08-01 00:00:00
GO,2020,8,221,163732997.33,2020-08-01 00:00:00
GO,2020,8,222,193162225.63,2020-08-01 00:00:00
GO,2020,8,229,356895222.96,2020-08-01 00:00:00
GO,2020,8,239,9655974.46,2020-08-01 00:00:00
GO,2020,8,249,62767518.61,2020-08-01 00:00:00
GO,2020,8,399,1604633907.37,2020-08-01 00:00:00
GO,2020,8,409,282723937.4,2020-08-01 00:00:00
GO,2020,8,419,45910874.95,2020-08-01 00:00:00
GO,2020,8,429,41928994.55,2020-08-01 00:00:00
GO,2020,8,439,18782845.07,2020-08-01 00:00:00
GO,2020,8,499,389346651.97,2020-08-01 00:00:00
GO,2020,8,999,1993980559.34,2020-08-01 00:00:00
GO,2020,9,119,30300580.72,2020-09-01 00:00:00
GO,2020,9,129,336018649.06,2020-09-01 00:00:00
GO,2020,9,131,298660546.81,2020-09-01 00:00:00
GO,2020,9,132,262728975.04,2020-09-01 00:00:00
GO,2020,9,133,35855020.96,2020-09-01 00:00:00
GO,2020,9,134,72282685.49,2020-09-01 00:00:00
GO,2020,9,135,6157427.99,2020-09-01 00:00:00
GO,2020,9,139,675684656.29,2020-09-01 00:00:00
GO,2020,9,211,1601854.67,2020-09-01 00:00:00
GO,2020,9,212,190480262.5,2020-09-01 00:00:00
GO,2020,9,219,192082117.17,2020-09-01 00:00:00
GO,2020,9,221,154139733.06,2020-09-01 00:00:00
GO,2020,9,222,195292792.24,2020-09-01 00:00:00
GO,2020,9,229,349432525.3,2020-09-01 00:00:00
GO,2020,9,239,11014455.65,2020-09-01 00:00:00
GO,2020,9,249,57638358.69,2020-09-01 00:00:00
GO,2020,9,399,1652171342.88,2020-09-01 00:00:00
GO,2020,9,409,202269756.24,2020-09-01 00:00:00
GO,2020,9,419,37619396.84,2020-09-01 00:00:00
GO,2020,9,429,43491056.13,2020-09-01 00:00:00
GO,2020,9,439,18851375.03,2020-09-01 00:00:00
GO,2020,9,499,302231584.24,2020-09-01 00:00:00
GO,2020,9,999,1954402927.12,2020-09-01 00:00:00
MA,2018,1,119,2664076,2018-01-01 00:00:00
MA,2018,1,129,91478227,2018-01-01 00:00:00
MA,2018,1,131,79573554,2018-01-01 00:00:00
MA,2018,1,132,104477452,2018-01-01 00:00:00
MA,2018,1,133,17890894,2018-01-01 00:00:00
MA,2018,1,134,32376102,2018-01-01 00:00:00
MA,2018,1,135,6485599,2018-01-01 00:00:00
MA,2018,1,139,240803603,2018-01-01 00:00:00
MA,2018,1,211,561572,2018-01-01 00:00:00
MA,2018,1,212,70678801,2018-01-01 00:00:00
MA,2018,1,219,71240373,2018-01-01 00:00:00
MA,2018,1,221,14771217,2018-01-01 00:00:00
MA,2018,1,222,113367426,2018-01-01 00:00:00
MA,2018,1,229,128138644,2018-01-01 00:00:00
MA,2018,1,239,2248350,2018-01-01 00:00:00
MA,2018,1,249,19224552,2018-01-01 00:00:00
MA,2018,1,399,555797829,2018-01-01 00:00:00
MA,2018,1,409,34014863,2018-01-01 00:00:00
MA,2018,1,419,886444,2018-01-01 00:00:00
MA,2018,1,429,26578261,2018-01-01 00:00:00
MA,2018,1,439,16521831,2018-01-01 00:00:00
MA,2018,1,499,78001401,2018-01-01 00:00:00
MA,2018,1,999,633799230,2018-01-01 00:00:00
MA,2018,10,119,3548460,2018-10-01 00:00:00
MA,2018,10,129,91515147,2018-10-01 00:00:00
MA,2018,10,131,96583466,2018-10-01 00:00:00
MA,2018,10,132,79781156,2018-10-01 00:00:00
MA,2018,10,133,19132622,2018-10-01 00:00:00
MA,2018,10,134,30586430,2018-10-01 00:00:00
MA,2018,10,135,5757428,2018-10-01 00:00:00
MA,2018,10,139,231841105,2018-10-01 00:00:00
MA,2018,10,211,5759825,2018-10-01 00:00:00
MA,2018,10,212,78342552,2018-10-01 00:00:00
MA,2018,10,219,84102378,2018-10-01 00:00:00
MA,2018,10,221,147640925,2018-10-01 00:00:00
MA,2018,10,222,7323859,2018-10-01 00:00:00
MA,2018,10,229,154964784,2018-10-01 00:00:00
MA,2018,10,239,2484609,2018-10-01 00:00:00
MA,2018,10,249,20834547,2018-10-01 00:00:00
MA,2018,10,399,589291033,2018-10-01 00:00:00
MA,2018,10,409,13312321,2018-10-01 00:00:00
MA,2018,10,419,1388383,2018-10-01 00:00:00
MA,2018,10,429,11495947,2018-10-01 00:00:00
MA,2018,10,439,7787917,2018-10-01 00:00:00
MA,2018,10,499,33984570,2018-10-01 00:00:00
MA,2018,10,999,623275603,2018-10-01 00:00:00
MA,2018,11,119,3062787,2018-11-01 00:00:00
MA,2018,11,129,92093180,2018-11-01 00:00:00
MA,2018,11,131,100494957,2018-11-01 00:00:00
MA,2018,11,132,86507168,2018-11-01 00:00:00
MA,2018,11,133,22458324,2018-11-01 00:00:00
MA,2018,11,134,28109604,2018-11-01 00:00:00
MA,2018,11,135,7553214,2018-11-01 00:00:00
MA,2018,11,139,245123270,2018-11-01 00:00:00
MA,2018,11,211,2856906,2018-11-01 00:00:00
MA,2018,11,212,87695621,2018-11-01 00:00:00
MA,2018,11,219,90552527,2018-11-01 00:00:00
MA,2018,11,221,229126867,2018-11-01 00:00:00
MA,2018,11,222,8559547,2018-11-01 00:00:00
MA,2018,11,229,237686415,2018-11-01 00:00:00
MA,2018,11,239,2928974,2018-11-01 00:00:00
MA,2018,11,249,22363361,2018-11-01 00:00:00
MA,2018,11,399,693810516,2018-11-01 00:00:00
MA,2018,11,409,10939147,2018-11-01 00:00:00
MA,2018,11,419,2207866,2018-11-01 00:00:00
MA,2018,11,429,10387011,2018-11-01 00:00:00
MA,2018,11,439,6482922,2018-11-01 00:00:00
MA,2018,11,499,30016948,2018-11-01 00:00:00
MA,2018,11,999,723827465,2018-11-01 00:00:00
MA,2018,12,119,2880185,2018-12-01 00:00:00
MA,2018,12,129,98845518,2018-12-01 00:00:00
MA,2018,12,131,97435776,2018-12-01 00:00:00
MA,2018,12,132,90255098,2018-12-01 00:00:00
MA,2018,12,133,18952573,2018-12-01 00:00:00
MA,2018,12,134,29675942,2018-12-01 00:00:00
MA,2018,12,135,6050397,2018-12-01 00:00:00
MA,2018,12,139,242369787,2018-12-01 00:00:00
MA,2018,12,211,516836,2018-12-01 00:00:00
MA,2018,12,212,82754989,2018-12-01 00:00:00
MA,2018,12,219,83271825,2018-12-01 00:00:00
MA,2018,12,221,184440479,2018-12-01 00:00:00
MA,2018,12,222,12791176,2018-12-01 00:00:00
MA,2018,12,229,197231656,2018-12-01 00:00:00
MA,2018,12,239,4423511,2018-12-01 00:00:00
MA,2018,12,249,18492187,2018-12-01 00:00:00
MA,2018,12,399,647514672,2018-12-01 00:00:00
MA,2018,12,409,19597870,2018-12-01 00:00:00
MA,2018,12,419,2800959,2018-12-01 00:00:00
MA,2018,12,429,13269917,2018-12-01 00:00:00
MA,2018,12,439,8711274,2018-12-01 00:00:00
MA,2018,12,499,44380021,2018-12-01 00:00:00
MA,2018,12,999,691894694,2018-12-01 00:00:00
MA,2018,2,119,2587332,2018-02-01 00:00:00
MA,2018,2,129,71477144,2018-02-01 00:00:00
MA,2018,2,131,74038325,2018-02-01 00:00:00
MA,2018,2,132,72506814,2018-02-01 00:00:00
MA,2018,2,133,15242873,2018-02-01 00:00:00
MA,2018,2,134,37106852,2018-02-01 00:00:00
MA,2018,2,135,4438748,2018-02-01 00:00:00
MA,2018,2,139,203333614,2018-02-01 00:00:00
MA,2018,2,211,700240,2018-02-01 00:00:00
MA,2018,2,212,63421602,2018-02-01 00:00:00
MA,2018,2,219,64121842,2018-02-01 00:00:00
MA,2018,2,221,13133020,2018-02-01 00:00:00
MA,2018,2,222,123941081,2018-02-01 00:00:00
MA,2018,2,229,137074101,2018-02-01 00:00:00
MA,2018,2,239,1894384,2018-02-01 00:00:00
MA,2018,2,249,15199807,2018-02-01 00:00:00
MA,2018,2,399,495688228,2018-02-01 00:00:00
MA,2018,2,409,102347262,2018-02-01 00:00:00
MA,2018,2,419,910404,2018-02-01 00:00:00
MA,2018,2,429,20789195,2018-02-01 00:00:00
MA,2018,2,439,8221047,2018-02-01 00:00:00
MA,2018,2,499,132267909,2018-02-01 00:00:00
MA,2018,2,999,627956138,2018-02-01 00:00:00
MA,2018,3,119,2968852,2018-03-01 00:00:00
MA,2018,3,129,64876546,2018-03-01 00:00:00
MA,2018,3,131,72121187,2018-03-01 00:00:00
MA,2018,3,132,69102406,2018-03-01 00:00:00
MA,2018,3,133,14917094,2018-03-01 00:00:00
MA,2018,3,134,28378705,2018-03-01 00:00:00
MA,2018,3,135,4269495,2018-03-01 00:00:00
MA,2018,3,139,188788889,2018-03-01 00:00:00
MA,2018,3,211,538183,2018-03-01 00:00:00
MA,2018,3,212,53062340,2018-03-01 00:00:00
MA,2018,3,219,53600524,2018-03-01 00:00:00
MA,2018,3,221,11676775,2018-03-01 00:00:00
MA,2018,3,222,145733265,2018-03-01 00:00:00
MA,2018,3,229,157410041,2018-03-01 00:00:00
MA,2018,3,239,1741746,2018-03-01 00:00:00
MA,2018,3,249,19075581,2018-03-01 00:00:00
MA,2018,3,399,488462181,2018-03-01 00:00:00
MA,2018,3,409,58160176,2018-03-01 00:00:00
MA,2018,3,419,1288156,2018-03-01 00:00:00
MA,2018,3,429,20519413,2018-03-01 00:00:00
MA,2018,3,439,10734140,2018-03-01 00:00:00
MA,2018,3,499,90701886,2018-03-01 00:00:00
MA,2018,3,999,579164067,2018-03-01 00:00:00
MA,2018,4,119,3077698,2018-04-01 00:00:00
MA,2018,4,129,72397032,2018-04-01 00:00:00
MA,2018,4,131,80503858,2018-04-01 00:00:00
MA,2018,4,132,75315302,2018-04-01 00:00:00
MA,2018,4,133,16888349,2018-04-01 00:00:00
MA,2018,4,134,28219444,2018-04-01 00:00:00
MA,2018,4,135,5328511,2018-04-01 00:00:00
MA,2018,4,139,206255465,2018-04-01 00:00:00
MA,2018,4,211,422135,2018-04-01 00:00:00
MA,2018,4,212,55376056,2018-04-01 00:00:00
MA,2018,4,219,55798192,2018-04-01 00:00:00
MA,2018,4,221,14043111,2018-04-01 00:00:00
MA,2018,4,222,132746315,2018-04-01 00:00:00
MA,2018,4,229,146789427,2018-04-01 00:00:00
MA,2018,4,239,2242525,2018-04-01 00:00:00
MA,2018,4,249,16747300,2018-04-01 00:00:00
MA,2018,4,399,503307642,2018-04-01 00:00:00
MA,2018,4,409,59012412,2018-04-01 00:00:00
MA,2018,4,419,912517,2018-04-01 00:00:00
MA,2018,4,429,20512737,2018-04-01 00:00:00
MA,2018,4,439,6722162,2018-04-01 00:00:00
MA,2018,4,499,87159830,2018-04-01 00:00:00
MA,2018,4,999,590467472,2018-04-01 00:00:00
MA,2018,5,119,2625483,2018-05-01 00:00:00
MA,2018,5,129,65318513,2018-05-01 00:00:00
MA,2018,5,131,78785542,2018-05-01 00:00:00
MA,2018,5,132,71396011,2018-05-01 00:00:00
MA,2018,5,133,17945929,2018-05-01 00:00:00
